,clust,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
659,2,11821,0,10697,10,0,0,6387
660,2,37039,0,29976,18,0,0,6375
661,2,28306,0,233,3,0,0,6371
662,2,109532,0,128048,53,7939,26,6372
663,2,91974,0,19223,18,500,1,6372
664,2,65823,0,28208,19,300,3,6373
665,2,104824,0,14582,15,0,0,6366
666,2,16061,0,2750,11,0,0,6366
667,2,55237,0,5547,14,0,0,6358
668,2,10491,0,5025,11,150,1,6357
669,2,192334,0,33950,21,1450,4,6366
670,2,45501,0,49656,17,316,1,6375
671,2,18661,0,0,0,0,0,6352
672,2,89668,0,29130,14,0,0,6350
673,2,53327,0,8650,6,650,2,6350
674,2,133143,0,43643,14,50,1,6385
675,2,22268,0,23582,15,200,1,6339
676,2,26556,3490,2845,14,720,4,6339
677,2,9601,0,20467,16,0,0,6338
678,2,280561,0,12154,13,0,0,6337
679,2,146248,0,2900,4,1400,3,6333
680,2,9483,0,1000,1,0,0,6340
681,2,119082,5051,4230,17,3600,14,6340
682,2,232171,0,22258,30,650,2,6340
683,2,369816,1745,46942,35,7266,17,6340
684,2,37381,0,6091,16,0,0,6332
685,2,173543,0,92752,25,0,0,6329
686,2,31211,0,280,4,100,1,6330
687,2,47780,0,88773,20,250,2,6329
688,2,79479,0,23167,13,0,0,6118
689,2,81960,0,37072,22,700,7,6326
690,2,20162,0,2750,15,0,0,6324
691,2,105683,0,28386,17,0,0,6361
692,2,234327,0,30406,28,150,2,6319
693,2,463494,0,27390,17,750,1,6323
694,2,17334,0,6783,27,50,1,6318
695,2,57909,0,5150,4,0,0,6323
696,2,17949,0,0,0,0,0,6312
697,2,529477,0,31624,28,2098,5,6311
698,2,71543,0,0,0,0,0,6305
699,2,111897,0,14728,14,0,0,6310
700,2,61598,0,0,0,0,0,6311
701,2,417875,0,44472,18,0,0,6308
702,2,340874,0,68090,43,5676,27,6305
703,2,32774,0,0,0,0,0,6304
704,2,242910,1115,103935,18,500,1,6296
705,2,137843,0,45416,24,250,1,6302
706,2,30530,0,5590,12,2950,9,6298
707,2,30973,0,0,0,0,0,6298
708,2,238749,0,7134,14,3134,12,6297
709,2,16803,0,1287,6,0,0,6291
710,2,23553,810,1587,4,487,2,6295
711,2,48161,0,41174,24,0,0,6294
712,2,21616,0,0,0,0,0,6291
713,2,13114,0,14029,13,0,0,6289
714,2,117120,0,41278,17,500,1,6288
715,2,52987,0,17510,15,0,0,6289
716,2,150176,0,29999,17,400,1,6284
717,2,19002,0,22675,21,0,0,6277
718,2,60976,0,97318,31,7000,14,6282
719,2,50675,0,1100,2,100,1,6282
720,2,65466,0,5488,13,0,0,6280
721,2,64280,0,21721,18,0,0,6280
722,2,14523,0,4197,4,0,0,6276
723,2,384470,0,20468,16,0,0,6280
724,2,9157,0,75,2,0,0,6274
725,2,151904,733,76440,25,950,8,6273
726,2,13781,0,48914,19,500,1,6269
727,2,40567,0,18122,16,0,0,6268
728,2,43090,0,11411,10,0,0,6259
729,2,1875,0,1250,3,0,0,6266
730,2,126555,0,41253,19,0,0,6280
731,2,16472,0,45517,12,0,0,6262
732,2,21270,0,318,10,0,0,6256
733,2,33410,0,818,12,0,0,6255
734,2,15750,0,1065,3,0,0,6254
735,2,104665,0,9547,12,0,0,6249
736,2,86285,0,61274,14,0,0,6249
737,2,41967,0,2125,10,0,0,6247
738,2,35026,0,9799,27,500,1,6247
739,2,138411,0,53843,14,0,0,6247
740,2,127693,0,17383,15,0,0,6246
741,2,52050,0,43190,14,0,0,6245
742,2,37162,0,0,0,0,0,6241
743,2,440265,4081,22750,15,1250,10,6234
744,2,66572,0,8048,14,450,2,6240
745,2,237093,0,42020,15,0,0,6240
746,2,79561,0,6333,12,400,2,6231
747,2,131528,0,10365,17,500,1,6227
748,2,11820,0,2045,5,0,0,6227
749,2,20810,0,1713,13,0,0,6225
750,2,189423,0,63584,31,600,1,6476
751,2,96477,0,2987,13,0,0,6221
752,2,106471,0,8444,5,100,1,6220
753,2,33374,0,20441,13,0,0,6214
754,2,210018,0,48914,16,0,0,6217
755,2,26740,0,619,7,0,0,6213
756,2,244216,0,39166,14,0,0,6214
757,2,76737,0,34648,31,0,0,6211
758,2,20999,0,15914,13,0,0,6206
759,2,43179,0,11915,6,0,0,6214
760,2,119214,0,10028,16,0,0,6205
761,2,14988,0,2100,10,0,0,6203
762,2,21334,0,5472,20,0,0,6200
763,2,104307,0,51769,24,450,1,6197
764,2,34357,0,73622,25,100,1,6198
765,2,231437,0,31266,26,1550,4,6340
766,2,14662,0,1110,12,0,0,6197
767,2,13144,0,18615,18,0,0,6196
768,2,10978,0,14313,11,0,0,6193
769,2,150698,0,43589,20,1200,4,6193
770,2,18035,0,811,2,0,0,6193
771,2,194604,0,6606,10,0,0,6190
772,2,117852,2376,11406,21,3850,13,6186
773,2,32356,0,22918,19,0,0,6571
774,2,44247,948,40939,26,0,0,6184
775,2,23431,0,3546,10,0,0,6182
776,2,37773,0,8436,15,0,0,6179
777,2,245758,0,2750,4,750,2,6179
778,2,63587,0,500,1,500,1,6184
779,2,15088,0,5625,15,0,0,6177
780,2,152539,0,65972,14,0,0,6187
781,2,333500,0,69780,23,1258,4,6171
782,2,15064,0,2910,9,0,0,6171
783,2,19032,0,2375,12,0,0,6169
784,2,66434,0,13041,13,0,0,6230
785,2,146097,0,6919,16,0,0,6165
786,2,8207,0,1750,7,0,0,6184
787,2,293648,0,22148,15,0,0,6161
788,2,147472,0,20645,16,0,0,6163
789,2,103993,0,14149,13,100,1,6158
790,2,34651,0,4000,6,500,1,6157
791,2,102339,0,47498,19,0,0,6156
792,2,149167,0,48521,13,0,0,6155
793,2,105249,0,36093,15,0,0,6153
794,2,55610,0,5095,13,0,0,6151
795,2,70391,0,6000,4,0,0,6150
796,2,74645,0,40367,18,0,0,6147
797,2,26939,0,29264,15,0,0,6148
798,2,207655,500,78967,31,0,0,6144
799,2,7421,0,0,0,0,0,6142
800,2,74924,6286,59650,13,0,0,6141
801,2,17599,0,100,1,0,0,6029
802,2,5594,0,370,1,0,0,5835
803,2,66122,0,11756,13,0,0,5630
804,0,12024,0,0,0,0,0,5119
805,2,42044,2253,11433,10,0,0,6140
806,2,83105,0,65077,28,753,3,6137
807,2,152063,0,34257,19,1100,3,6159
808,2,59546,0,20730,4,0,0,6135
809,2,1258,0,475,4,0,0,6134
810,2,75181,0,2455,7,1100,3,6133
811,2,68255,0,19077,22,400,2,6130
812,2,58229,0,53108,16,500,1,6137
813,2,97349,0,42774,14,0,0,6128
814,2,131424,0,58814,14,50,1,6128
815,2,24011,0,20442,9,0,0,6123
816,2,64538,0,0,0,0,0,6123
817,2,3832,0,1000,1,0,0,6120
818,2,3268,0,52263,32,0,0,6120
819,2,36790,0,7158,14,0,0,6133
820,2,363165,2565,5950,11,1850,8,6116
821,2,179382,0,4225,7,0,0,6115
822,2,218207,0,8500,4,0,0,6114
823,2,765738,0,62133,14,0,0,6112
824,2,54265,0,0,0,0,0,6109
825,2,69959,0,16504,13,0,0,6108
826,2,86380,2643,13500,3,0,0,6102
827,2,48321,0,0,0,0,0,6102
828,2,78130,0,37251,15,900,2,6120
829,2,25333,0,11229,16,300,2,6099
830,2,54522,0,21221,45,2500,5,6125
831,2,75413,0,31726,18,0,0,6094
832,2,292533,0,64186,15,1000,2,6095
833,2,114932,8559,3150,13,1650,12,6092
834,2,18932,0,24660,22,0,0,6091
835,2,35997,0,71171,19,900,5,6088
836,2,136664,0,36024,15,0,0,6086
837,2,173191,0,31503,13,0,0,6084
838,2,16528,0,250,2,0,0,6081
839,2,119932,0,22463,26,5177,11,6077
840,2,144171,0,33200,15,0,0,6073
841,2,77109,0,60000,7,0,0,6071
842,2,144973,0,23703,14,0,0,6280
843,2,75027,0,1390,3,500,1,6067
844,2,96387,0,43512,20,0,0,6065
845,2,34854,0,750,5,650,4,6063
846,2,44307,0,7944,8,0,0,6060
847,2,73836,0,64748,19,0,0,6087
848,2,20126,0,0,0,0,0,6053
849,2,56268,0,33447,14,100,1,6017
850,2,25629,0,107308,36,600,2,5966
851,2,70774,0,32635,31,1400,14,5931
852,2,6371,0,1404,8,0,0,5905
853,2,95595,0,12060,14,0,0,5877
854,2,51843,0,40997,17,0,0,5859
855,2,84868,0,33187,15,0,0,6057
856,2,79629,0,2550,2,50,1,6091
857,2,58620,0,2125,10,0,0,6051
858,2,70380,0,74399,12,0,0,6050
859,2,93473,0,20257,15,0,0,6049
860,2,131621,0,27846,31,6047,11,6045
861,2,195563,0,16715,13,0,0,6042
862,2,21138,0,4500,2,0,0,6031
863,2,93319,0,270,3,100,1,6043
864,2,56606,3818,61634,14,100,1,6039
865,2,38763,0,34652,13,0,0,6037
866,2,16430,0,8528,12,0,0,6036
867,2,61440,0,8156,25,0,0,6032
868,2,206648,0,5132,16,2450,11,6030
869,2,323273,0,9000,5,500,1,6028
870,2,76702,0,21568,17,0,0,6025
871,2,19348,0,17059,19,0,0,6022
872,2,31669,0,8384,15,0,0,6018
873,2,40902,0,4850,7,1350,5,6018
874,2,16906,0,2750,15,0,0,6017
875,2,65508,0,14000,7,2500,5,6015
876,2,10152,0,0,0,0,0,6010
877,2,21461,0,40806,28,0,0,6011
878,2,28979,0,6494,12,0,0,6010
879,2,24711,0,3193,11,500,1,6009
880,2,301447,0,63866,18,500,1,6004
881,2,234308,0,21078,15,200,1,6007
882,2,37832,0,0,0,0,0,6004
883,2,135168,0,29156,16,300,2,6002
884,2,134650,0,40232,17,2055,2,6000
885,2,20665,0,19947,16,0,0,5997
886,2,5546,0,2631,6,0,0,5995
887,2,91736,0,26724,14,0,0,5994
888,2,444159,0,0,0,0,0,5993
889,2,94167,0,6500,4,500,1,5990
890,2,132256,0,15040,24,899,3,5988
891,2,149959,0,85844,51,1400,4,5986
892,2,104338,0,2500,1,0,0,5982
893,2,38312,0,37419,14,0,0,5980
894,2,1860,0,65,2,0,0,5976
895,2,54337,0,2131,9,230,1,5976
896,2,218763,8753,11650,6,1150,3,5975
897,2,26204,967,4030,6,2930,4,5989
898,2,27876,0,0,0,0,0,5972
899,2,115533,0,8867,15,0,0,5968
900,2,129412,0,62510,21,0,0,5982
901,2,172110,9325,21382,23,950,3,5944
902,2,143378,0,3000,4,1500,3,5905
903,2,120476,0,9406,14,0,0,5870
904,2,15835,0,112171,16,0,0,5825
905,2,289351,0,147787,35,500,1,5789
906,2,32141,0,3500,14,0,0,5768
907,2,967,0,980,2,0,0,5716
908,0,20281,0,0,0,0,0,5567
909,2,111072,0,50533,19,350,1,5541
910,2,2111,0,100,1,0,0,5962
911,2,322454,0,44591,23,250,1,5961
912,2,4600,0,140,1,0,0,5959
913,2,23390,0,1650,3,150,1,5958
914,2,210496,0,9022,24,4900,19,5953
915,2,40189,0,0,0,0,0,5952
916,0,21747,0,0,0,0,0,5638
917,2,212051,0,76256,23,2993,6,5523
918,2,266200,0,5000,1,0,0,5583
919,2,54148,0,40233,14,350,1,5949
920,0,25512,0,0,0,0,0,5393
921,0,28519,0,2125,2,0,0,5405
922,2,219387,0,105913,21,150,2,5951
923,2,163964,0,11385,11,0,0,5948
924,2,49736,0,3200,4,700,3,6038
925,2,10084,0,500,1,500,1,5946
926,2,22988,0,9347,14,1200,4,5944
927,2,17739,0,437,4,0,0,5941
928,2,152426,0,6000,6,2000,4,5939
929,2,34428,0,2625,10,0,0,5938
930,2,124030,0,61599,16,0,0,5934
931,2,17336,0,2375,12,0,0,5934
932,2,290012,0,64360,18,650,2,5931
933,2,29125,0,10930,14,0,0,5945
934,2,83848,0,28202,14,0,0,5927
935,2,133264,0,74067,21,0,0,5926
936,2,124869,0,30116,16,0,0,5924
937,2,39233,0,27545,13,0,0,5920
938,2,13050,0,13617,16,0,0,5920
939,2,90855,0,23992,13,0,0,5919
940,2,44824,0,21107,19,2000,4,5916
941,2,3663,0,894,10,0,0,5916
942,2,44293,0,21920,21,100,1,5913
943,2,31319,0,7552,5,0,0,5912
944,2,40757,0,14002,11,0,0,5912
945,2,130356,0,150,1,150,1,5910
946,2,125077,0,21881,14,0,0,5905
947,2,226826,0,91660,21,500,1,5906
948,2,38150,0,16688,15,0,0,5854
949,2,20342,0,3291,9,0,0,5829
950,2,45781,0,6498,13,0,0,5801
951,2,144525,0,2833,4,0,0,5785
952,2,37571,0,7197,15,0,0,5762
953,2,112013,0,24943,14,0,0,5734
954,2,30638,0,48963,16,0,0,5696
955,2,55997,0,68320,23,0,0,5899
956,2,11447,0,1945,13,0,0,5902
957,2,17778,0,0,0,0,0,5897
958,2,13375,4301,15732,43,9200,28,5916
959,2,118572,0,21426,19,0,0,5892
960,2,13720,0,0,0,0,0,5884
961,2,11030,0,0,0,0,0,5884
962,2,8651,0,41586,22,950,5,5882
963,2,281626,0,53521,16,0,0,5878
964,2,26367,0,19649,15,0,0,5874
965,2,120945,0,4300,4,300,2,5871
966,2,2843,0,44130,35,7450,20,5869
967,2,11782,0,0,0,0,0,5864
968,2,89480,0,2946,4,1946,3,5902
969,2,20702,0,30451,24,1100,5,5856
970,2,15108,0,2850,16,0,0,5876
971,2,24917,0,16239,13,150,1,5857
972,2,132910,0,75540,46,250,1,5856
973,2,61227,0,6957,10,0,0,5647
974,2,2117,0,769,7,0,0,5609
975,2,38964,0,35166,26,3200,8,5553
976,2,20498,0,7826,20,7226,18,5491
977,2,131554,0,64937,15,0,0,5428
978,0,55661,0,15107,13,0,0,5387
979,0,84949,0,41854,15,0,0,5336
980,2,139897,0,21065,28,50,1,5329
981,0,155587,0,6893,9,0,0,5279
982,0,24310,0,2815,6,0,0,5266
983,0,106115,0,16197,21,500,1,5219
984,2,238641,0,61971,15,850,2,5849
985,2,70671,0,0,0,0,0,5850
986,2,31593,0,3128,12,0,0,5846
987,2,101397,0,19173,12,0,0,5847
988,2,133052,0,17424,15,0,0,5843
989,2,37252,0,15774,19,0,0,5842
990,2,15241,0,0,0,0,0,5840
991,2,21101,0,7171,32,0,0,5839
992,2,80612,0,32334,20,0,0,5839
993,2,45542,0,59012,14,0,0,5835
994,2,5274,0,2074,11,0,0,5834
995,2,101089,0,23503,17,0,0,5834
996,2,7560,0,0,0,0,0,5833
997,2,255797,0,62107,16,0,0,5832
998,2,192046,0,54818,52,1200,3,5829
999,2,370596,0,50120,12,0,0,5826
1000,2,141491,0,63060,6,0,0,5827
1001,2,89527,0,22206,14,0,0,5821
1002,2,330644,0,0,0,0,0,5822
1003,2,49430,0,31471,16,0,0,5822
1004,2,114070,0,16293,24,250,1,5818
1005,2,124004,0,9982,12,0,0,5815
1006,2,10497,0,0,0,0,0,5815
1007,2,8327,0,2900,4,150,1,5814
1008,2,25463,0,7973,14,0,0,5813
1009,2,85036,0,43825,21,0,0,5807
1010,2,11449,0,24415,11,0,0,5864
1011,2,54392,0,0,0,0,0,5807
1012,2,52577,0,441,12,0,0,5804
1013,2,80174,0,500,1,0,0,5804
1014,2,96827,1094,12100,19,8100,17,5801
1015,2,9489,0,5359,14,0,0,5807
1016,2,57587,0,2620,6,0,0,5799
1017,2,131306,0,32115,15,0,0,5797
1018,2,39985,0,15103,21,0,0,5794
1019,2,71627,0,3225,9,600,2,5793
1020,2,161396,0,26695,11,1000,2,5792
1021,2,81300,0,3750,5,250,3,5791
1022,2,66015,0,26706,30,2676,7,5790
1023,2,7800,0,200,1,0,0,5787
1024,2,27348,0,3084,4,0,0,5824
1025,2,153554,0,11786,6,1750,4,5784
1026,2,42990,0,5345,3,0,0,5804
1027,2,16664,0,0,0,0,0,5778
1028,2,37618,0,17385,7,0,0,5818
1029,2,53384,0,16907,12,0,0,5778
1030,2,43326,0,1100,7,1100,7,5776
1031,2,113683,0,11821,12,0,0,5773
1032,2,77930,0,37541,35,3600,18,5773
1033,2,27625,0,27799,16,500,1,5772
1034,2,33835,0,2280,7,1000,2,5771
1035,2,170049,3692,10232,16,750,2,5770
1036,2,154664,0,73881,33,0,0,5769
1037,2,36935,0,34448,17,0,0,5766
1038,2,67904,0,81,1,0,0,5764
1039,2,57434,0,11140,16,0,0,5770
1040,2,11031,0,1600,5,0,0,5762
1041,2,78268,0,6172,13,500,1,5758
1042,2,98213,0,68013,29,0,0,5755
1043,2,9430,0,11323,13,0,0,5756
1044,2,5195,0,33050,3,50,1,5755
1045,2,9793,0,3100,2,0,0,5755
1046,2,34690,0,18124,14,0,0,5752
1047,2,138368,0,68663,13,0,0,5755
1048,2,63547,0,31745,14,0,0,5748
1049,2,217130,0,51202,20,0,0,5745
1050,2,14106,0,475,4,0,0,5749
1051,2,44026,0,12282,18,634,1,5738
1052,2,62183,1896,38635,18,0,0,5738
1053,2,165534,0,71312,18,1000,2,5736
1054,2,45358,0,14507,9,0,0,5735
1055,2,72325,0,56792,16,0,0,5731
1056,2,190285,0,69262,16,348,1,5728
1057,2,235567,0,16106,15,0,0,5728
1058,2,305519,0,79216,27,650,3,5724
1059,2,161546,0,8042,6,600,2,5722
1060,2,38884,0,2850,13,500,1,5729
1061,2,42040,1000,14189,17,4034,13,5717
1062,2,96988,0,7761,14,0,0,5715
1063,2,24394,0,3250,3,250,1,5713
1064,2,354641,0,77694,29,3600,9,5710
1065,2,39313,0,24091,16,0,0,5706
1066,2,468,0,26650,14,550,3,5708
1067,2,146014,0,26366,17,700,3,5822
1068,2,42999,0,33801,12,350,1,5653
1069,0,37163,0,19318,14,0,0,4988
1070,2,6158,0,27754,14,0,0,5546
1071,0,108904,0,19931,17,0,0,5255
1072,0,25168,0,500,1,500,1,5547
1073,2,68454,0,13667,12,0,0,5559
1074,2,70877,0,8956,15,0,0,5696
1075,2,1057,0,433,5,0,0,5622
1076,2,35342,0,70454,12,0,0,5534
1077,0,16992,0,0,0,0,0,5582
1078,2,2558,0,6264,10,0,0,5581
1079,2,196093,0,14000,3,0,0,5595
1080,0,269558,0,10000,1,0,0,5472
1081,0,88500,0,2500,2,0,0,5090
1082,2,8719,0,2000,9,0,0,5671
1083,0,36936,0,2875,16,0,0,5492
1084,2,427357,0,6027,12,0,0,5587
1085,2,258422,0,48708,17,0,0,5657
1086,2,75428,0,7539,14,0,0,5609
1087,2,34383,0,22956,12,0,0,5611
1088,2,82120,0,8000,3,0,0,5619
1089,0,34546,0,1500,2,0,0,5612
1090,2,92641,0,5265,6,0,0,5568
1091,2,95100,0,1250,3,1250,3,5671
1092,0,19960,0,0,0,0,0,4896
1093,2,47150,0,39561,18,0,0,5577
1094,0,1650,0,1250,3,250,1,5554
1095,0,100992,0,8144,16,409,2,5422
1096,0,68610,0,6115,12,0,0,5349
1097,0,75684,0,27320,9,0,0,5316
1098,0,42438,0,519,10,0,0,5349
1099,2,17645,0,60978,20,0,0,5660
1100,2,24545,0,0,0,0,0,5671
1101,0,84633,0,10771,10,0,0,5479
1102,2,103891,1388,140573,21,1150,3,5699
1103,2,39847,0,95918,38,150,1,5694
1104,2,47938,0,12656,13,0,0,5708
1105,2,88929,0,44932,20,650,2,5694
1106,2,129866,0,66150,30,0,0,5692
1107,2,22585,0,3430,3,0,0,5689
1108,2,47394,0,31347,19,2150,5,5688
1109,0,73640,0,10192,14,0,0,5156
1110,0,247743,0,51296,20,500,1,5087
1111,2,295008,0,136704,27,0,0,5028
1112,0,117543,4116,32355,21,600,2,4954
1113,2,102803,0,90605,20,0,0,5701
1114,2,89945,0,14218,16,350,1,5680
1115,2,739476,0,24215,8,322,1,5678
1116,2,69337,0,17740,13,0,0,5667
1117,2,140866,0,15906,17,0,0,5672
1118,2,25634,2505,0,0,0,0,5663
1119,2,82078,0,40279,9,0,0,5664
1120,2,33327,0,1000,1,0,0,5664
1121,2,95783,0,14506,13,0,0,5659
1122,2,27591,0,8209,34,1800,16,5659
1123,2,82114,0,58335,15,0,0,5658
1124,2,15917,2586,105449,25,200,2,5653
1125,2,140511,0,32105,16,0,0,5651
1126,2,375927,0,18202,30,1100,3,5652
1127,2,28223,0,8625,12,0,0,5651
1128,2,33129,0,30775,14,500,1,5647
1129,1,1625,0,1375,4,0,0,1547
1130,2,52819,0,37535,15,1000,2,5645
1131,2,3507,1745,14500,7,0,0,5643
1132,0,14769,0,500,1,0,0,5639
1133,2,37215,0,8199,8,0,0,5637
1134,2,115655,0,64968,21,500,1,5631
1135,2,179251,0,14775,16,200,2,5629
1136,2,24418,0,12533,13,0,0,5626
1137,2,34562,0,1770,9,250,3,5622
1138,2,144570,0,49052,15,0,0,5617
1139,0,24813,0,4066,10,0,0,5225
1140,0,48803,0,72129,14,0,0,5107
1141,0,22116,0,20809,14,0,0,5463
1142,0,8516,0,0,0,0,0,5566
1143,0,36079,0,22506,22,150,1,5323
1144,0,16872,0,28964,7,0,0,5479
1145,0,62895,0,8500,4,0,0,5520
1146,0,7383,0,7225,11,2750,7,5238
1147,0,2261,0,15062,2,0,0,5556
1148,2,66950,0,17303,20,2000,8,5464
1149,2,84856,0,6894,13,0,0,5547
1150,0,71128,2919,17950,17,4450,11,5162
1151,0,39654,0,1625,6,0,0,5518
1152,0,25214,0,1000,1,0,0,5598
1153,2,48775,0,17494,15,0,0,5588
1154,2,81952,0,64754,22,0,0,5427
1155,0,46535,0,25891,14,150,1,5399
1156,0,23130,0,5032,10,0,0,5500
1157,2,100443,0,12744,21,0,0,5492
1158,2,139664,0,63706,14,0,0,5505
1159,0,31769,0,0,0,0,0,5464
1160,0,60170,0,17235,14,0,0,5351
1161,0,33373,0,0,0,0,0,5427
1162,0,59385,0,22914,11,0,0,5476
1163,2,210040,0,77333,39,0,0,5517
1164,2,23379,0,11712,25,0,0,5499
1165,0,22372,0,14766,12,0,0,4950
1166,2,23120,0,4231,7,0,0,5615
1167,2,46157,0,1625,3,500,1,5609
1168,2,94896,0,38127,15,500,1,5602
1169,2,12091,0,29271,15,0,0,5609
1170,2,56451,0,9302,11,0,0,5597
1171,2,106309,0,21873,22,1200,4,5594
1172,2,121853,0,18120,18,2000,4,5589
1173,2,4137,0,15891,19,0,0,5588
1174,2,21676,0,15392,15,100,1,5584
1175,2,36644,0,14506,13,0,0,5583
1176,2,77102,0,13175,20,1850,6,5581
1177,2,32214,11148,12717,10,0,0,5576
1178,2,42351,0,28959,14,0,0,5594
1179,2,34450,0,26996,7,0,0,5566
1180,0,4151,0,375,3,0,0,5570
1181,2,60646,888,57011,18,50,1,5559
1182,0,44331,0,2850,3,350,1,5555
1183,2,76742,0,17910,13,0,0,5547
1184,0,27993,0,6000,3,0,0,5542
1185,2,67770,0,23960,15,0,0,5539
1186,0,30554,0,38243,25,0,0,5324
1187,0,123646,0,12450,30,2450,29,5069
1188,2,837979,0,18372,15,1450,4,5373
1189,0,6584,0,0,0,0,0,5118
1190,0,17489,0,5565,4,0,0,5380
1191,0,28941,0,2935,6,0,0,4692
1192,0,19085,0,827,11,0,0,5244
1193,2,56480,0,35841,31,500,1,5401
1194,0,8320,0,0,0,0,0,5164
1195,0,13640,0,1500,5,0,0,4923
1196,0,14739,0,1800,4,800,3,5332
1197,0,30594,0,3250,12,0,0,5017
1198,0,11162,0,0,0,0,0,4950
1199,0,15964,0,0,0,0,0,5325
1200,0,5583,0,3147,14,0,0,5365
1201,0,38822,0,2000,9,0,0,5304
1202,0,2305,0,0,0,0,0,5105
1203,0,39372,0,4296,10,0,0,5190
1204,0,25125,0,1875,8,0,0,5147
1205,0,10288,0,1250,3,0,0,5532
1206,0,135149,0,15300,19,3800,17,5267
1207,0,4916,0,900,3,800,2,5107
1208,0,163976,0,39098,18,2594,4,4922
1209,0,207021,0,3600,4,100,1,5412
1210,0,104442,0,38180,23,1450,5,5029
1211,0,131992,0,12504,16,0,0,5372
1212,0,2278,0,0,0,0,0,5175
1213,0,34086,0,19669,18,1500,3,5344
1214,0,8740,0,1250,3,0,0,5395
1215,2,241918,0,40945,13,0,0,5379
1216,0,26748,0,11981,14,0,0,5408
1217,0,65969,0,2550,5,1050,3,5419
1218,0,10009,0,0,0,0,0,5353
1219,2,378759,0,28904,9,2303,4,5408
1220,0,40965,10098,9850,11,1850,6,5429
1221,2,57509,0,52449,19,150,1,5441
1222,0,71503,0,7819,17,0,0,5080
1223,0,110247,0,13690,16,0,0,5272
1224,2,83572,745,101110,27,1700,5,5231
1225,0,106234,5124,11160,26,0,0,5238
1226,2,28205,0,101685,16,0,0,5267
1227,0,7239,0,15835,15,0,0,5343
1228,0,63638,0,0,0,0,0,5155
1229,0,31967,0,1600,4,350,2,5101
1230,0,97752,0,3676,10,0,0,5309
1231,0,8327,0,0,0,0,0,5268
1232,0,10179,0,5321,15,0,0,4989
1233,0,23786,0,16950,4,0,0,5364
1234,0,33020,0,6155,25,1500,3,5322
1235,0,35316,0,1250,4,500,1,5330
1236,0,146086,0,6950,17,6950,17,5345
1237,0,15352,0,1350,4,0,0,5359
1238,0,13522,0,5000,1,0,0,5162
1239,0,13949,0,0,0,0,0,5374
1240,0,99405,0,14150,11,2150,9,5400
1241,0,50016,0,13495,14,0,0,4548
1242,0,23696,0,5577,10,0,0,5531
1243,0,55384,967,0,0,0,0,5309
1244,2,166465,0,98717,30,0,0,5531
1245,2,95207,0,30652,30,2348,8,5531
1246,0,80431,0,2150,2,150,1,5531
1247,0,49288,0,12538,19,600,2,5353
1248,0,81291,0,10522,14,1430,1,5154
1249,2,48877,0,11761,35,371,2,5371
1250,0,164884,0,35226,18,1734,2,5283
1251,0,29707,0,300,3,0,0,5275
1252,2,26325,0,14559,20,1310,2,5521
1253,0,28553,0,13844,5,0,0,5517
1254,2,152421,0,17045,20,500,1,5510
1255,0,17699,0,0,0,0,0,5505
1256,2,70565,2408,25261,15,750,2,5499
1257,0,15450,0,50,1,50,1,5499
1258,2,71736,0,53602,25,50,1,5485
1259,2,37926,0,25153,7,0,0,5845
1260,2,58628,0,22581,13,0,0,5471
1261,0,31007,0,5700,6,1200,4,5465
1262,2,11494,0,8425,15,4700,11,5487
1263,0,27469,0,1,3,0,0,5461
1264,0,44760,0,3105,6,100,2,5455
1265,0,7210,0,2402,13,0,0,5449
1266,2,92402,0,40825,14,0,0,5443
1267,0,22831,0,4500,15,0,0,5442
1268,2,59113,0,46808,32,0,0,5435
1269,2,24608,0,62774,21,0,0,5430
1270,0,16103,0,10819,13,0,0,5427
1271,0,51261,0,2000,4,2000,4,4904
1272,0,24698,0,1329,5,500,1,4267
1273,0,88177,0,53468,19,400,1,5080
1274,0,74453,0,5500,3,0,0,5181
1275,0,39601,0,4066,12,0,0,5434
1276,2,1227,0,0,0,0,0,5786
1277,0,138254,0,24100,9,0,0,5420
1278,0,18046,0,162,4,0,0,5416
1279,0,108395,0,8598,8,0,0,5416
1280,0,21839,0,1375,4,0,0,5411
1281,2,11542,0,49100,16,1500,3,5405
1282,2,41648,0,32117,35,2200,5,5408
1283,2,39908,0,45824,29,0,0,5394
1284,0,14889,0,1500,2,0,0,5393
1285,0,103796,0,63335,26,250,1,5021
1286,0,69323,0,5140,2,0,0,4786
1287,0,21599,0,5561,13,0,0,5302
1288,0,60936,0,56381,17,0,0,5051
1289,0,148053,0,10250,2,250,1,5301
1290,0,10702,0,200,2,200,2,5272
1291,0,249,0,1000,1,0,0,5204
1292,0,36290,0,8600,13,2600,9,5111
1293,0,157416,0,67795,16,0,0,5132
1294,0,1511,0,2250,11,0,0,5051
1295,0,184701,0,45629,13,500,1,4989
1296,0,139298,0,0,0,0,0,4965
1297,0,82380,0,2601,13,0,0,5071
1298,0,115591,867,9500,20,2500,16,4967
1299,0,107333,0,4374,5,1874,4,5063
1300,2,737514,0,43993,40,2150,7,5030
1301,0,23023,0,0,0,0,0,5087
1302,0,43403,1846,3350,12,3350,12,3930
1303,0,15719,0,5740,13,0,0,4974
1304,0,128676,0,8500,3,0,0,5164
1305,0,8836,0,4788,6,808,3,4544
1306,0,94875,0,58314,25,800,7,4736
